lenght1,angle1,lenght2,angle2,lenght3,angle3,lenght4,angle4,result,radius1,radius2,radius3
25.0,0,80.0,45,25.0,-135,80.0,135,0,46255243.733,9105290565.096,21471884993.506
25.0,0,80.0,45,44.721,-135,25.0,-135,0,46255243.733,11289299076.67,21346263709.899
25.0,0,80.0,45,44.721,-135,25.0,-45,1,46255243.733,11289299076.67,27905603.2
25.0,0,80.0,45,44.721,-135,25.0,45,1,46255243.733,11289299076.67,256460867.873
25.0,0,80.0,45,44.721,-135,25.0,135,0,46255243.733,11289299076.67,25738900298.958
25.0,0,80.0,45,44.721,-135,44.721,-135,2,46255243.733,11289299076.67,27404199499.397
25.0,0,80.0,45,44.721,-135,44.721,-45,1,46255243.733,11289299076.67,69872878.392
25.0,0,80.0,45,44.721,-135,44.721,45,1,46255243.733,11289299076.67,291306394.988
25.0,0,80.0,45,44.721,-135,44.721,135,0,46255243.733,11289299076.67,31259676097.544
25.0,0,80.0,45,44.721,-135,80.0,-135,2,46255243.733,11289299076.67,40126431664.473
25.0,0,80.0,45,44.721,-135,80.0,-45,1,46255243.733,11289299076.67,192167076.652
25.0,0,80.0,45,44.721,-135,80.0,45,1,46255243.733,11289299076.67,359176896.574
25.0,0,80.0,45,44.721,-135,80.0,135,0,46255243.733,11289299076.67,42472876473.805
25.0,0,80.0,45,80.0,-135,25.0,-135,1,46255243.733,15781390285.664,26765164247.255
25.0,0,80.0,45,80.0,-135,25.0,-45,1,46255243.733,15781390285.664,2993652.682
25.0,0,80.0,45,80.0,-135,25.0,45,1,46255243.733,15781390285.664,6926384000.457
25.0,0,80.0,45,80.0,-135,25.0,135,0,46255243.733,15781390285.664,80761341420.738
25.0,0,80.0,45,80.0,-135,44.721,-135,1,46255243.733,15781390285.664,31796238386.369
25.0,0,80.0,45,80.0,-135,44.721,-45,1,46255243.733,15781390285.664,4231339.564
25.0,0,80.0,45,80.0,-135,44.721,45,1,46255243.733,15781390285.664,7674668554.765
25.0,0,80.0,45,80.0,-135,44.721,135,0,46255243.733,15781390285.664,93291011015.645
25.0,0,80.0,45,80.0,-135,80.0,-135,2,46255243.733,15781390285.664,41876554376.402
25.0,0,80.0,45,80.0,-135,80.0,-45,1,46255243.733,15781390285.664,6978286.502
25.0,0,80.0,45,80.0,-135,80.0,45,1,46255243.733,15781390285.664,9109003832.414
25.0,0,80.0,45,80.0,-135,80.0,135,0,46255243.733,15781390285.664,117958366133.731
25.0,0,80.0,45,25.0,-45,25.0,-135,1,46255243.733,13267865104.617,196161.701
25.0,0,80.0,45,25.0,-45,25.0,-45,1,46255243.733,13267865104.617,2051518997.242
25.0,0,80.0,45,25.0,-45,25.0,45,1,46255243.733,13267865104.617,13690226649.23
25.0,0,80.0,45,25.0,-45,25.0,135,0,46255243.733,13267865104.617,2738639941.516
25.0,0,80.0,45,25.0,-45,44.721,-135,1,46255243.733,13267865104.617,357071.795
25.0,0,80.0,45,25.0,-45,44.721,-45,1,46255243.733,13267865104.617,1416673547.085
25.0,0,80.0,45,25.0,-45,44.721,45,1,46255243.733,13267865104.617,17410333287.668
25.0,0,80.0,45,25.0,-45,44.721,135,0,46255243.733,13267865104.617,5921582769.07
25.0,0,80.0,45,25.0,-45,80.0,-135,1,46255243.733,13267865104.617,6042907.181
25.0,0,80.0,45,25.0,-45,80.0,-45,1,46255243.733,13267865104.617,573348814.993
25.0,0,80.0,45,25.0,-45,80.0,45,1,46255243.733,13267865104.617,25179278014.369
25.0,0,80.0,45,25.0,-45,80.0,135,0,46255243.733,13267865104.617,14639625190.831
25.0,0,80.0,45,44.721,-45,25.0,-135,0,46255243.733,15886273058.206,75237.41
25.0,0,80.0,45,44.721,-45,25.0,-45,1,46255243.733,15886273058.206,1717846762.967
25.0,0,80.0,45,44.721,-45,25.0,45,1,46255243.733,15886273058.206,32929929366.352
25.0,0,80.0,45,44.721,-45,25.0,135,0,46255243.733,15886273058.206,12985425249.616
25.0,0,80.0,45,44.721,-45,44.721,-135,1,46255243.733,15886273058.206,230127.499
25.0,0,80.0,45,44.721,-45,44.721,-45,1,46255243.733,15886273058.206,956170364.501
25.0,0,80.0,45,44.721,-45,44.721,45,1,46255243.733,15886273058.206,39971233190.895
25.0,0,80.0,45,44.721,-45,44.721,135,0,46255243.733,15886273058.206,20056446194.535
25.0,0,80.0,45,44.721,-45,80.0,-135,1,46255243.733,15886273058.206,717999.836
25.0,0,80.0,45,44.721,-45,80.0,-45,1,46255243.733,15886273058.206,146263390.931
25.0,0,80.0,45,44.721,-45,80.0,45,1,46255243.733,15886273058.206,54267968691.4
25.0,0,80.0,45,44.721,-45,80.0,135,0,46255243.733,15886273058.206,36524841378.773
25.0,0,80.0,45,80.0,-45,25.0,-135,1,46255243.733,21158176199.191,20281015.041
25.0,0,80.0,45,80.0,-45,25.0,-45,0,46255243.733,21158176199.191,39261869.544
25.0,0,80.0,45,80.0,-45,25.0,45,1,46255243.733,21158176199.191,115449569598.313
25.0,0,80.0,45,80.0,-45,25.0,135,0,46255243.733,21158176199.191,65934156084.103
25.0,0,80.0,45,80.0,-45,44.721,-135,1,46255243.733,21158176199.191,28661509.125
25.0,0,80.0,45,80.0,-45,44.721,-45,1,46255243.733,21158176199.191,101989251.72
25.0,0,80.0,45,80.0,-45,44.721,45,1,46255243.733,21158176199.191,133315826660.668
25.0,0,80.0,45,80.0,-45,44.721,135,0,46255243.733,21158176199.191,84205915454.202
25.0,0,80.0,45,80.0,-45,80.0,-135,1,46255243.733,21158176199.191,47259737.048
25.0,0,80.0,45,80.0,-45,80.0,-45,1,46255243.733,21158176199.191,1550325775.276
25.0,0,80.0,45,80.0,-45,80.0,45,1,46255243.733,21158176199.191,168481877400.505
25.0,0,80.0,45,80.0,-45,80.0,135,0,46255243.733,21158176199.191,122460015301.797
25.0,0,80.0,45,25.0,45,25.0,-135,0,46255243.733,2994913162.605,4110136729.859
25.0,0,80.0,45,25.0,45,25.0,-45,1,46255243.733,2994913162.605,9563189866.761
25.0,0,80.0,45,25.0,45,25.0,45,1,46255243.733,2994913162.605,385202382.906
25.0,0,80.0,45,25.0,45,25.0,135,0,46255243.733,2994913162.605,5566049.556
25.0,0,80.0,45,25.0,45,44.721,-135,0,46255243.733,2994913162.605,8888016443.108
25.0,0,80.0,45,25.0,45,44.721,-45,1,46255243.733,2994913162.605,12163156286.668
25.0,0,80.0,45,25.0,45,44.721,45,1,46255243.733,2994913162.605,265009896.83
25.0,0,80.0,45,25.0,45,44.721,135,0,46255243.733,2994913162.605,31368062.718
25.0,0,80.0,45,25.0,45,80.0,-135,0,46255243.733,2994913162.605,21975176446.873
25.0,0,80.0,45,25.0,45,80.0,-45,1,46255243.733,2994913162.605,17593188260.398
25.0,0,80.0,45,25.0,45,80.0,45,1,46255243.733,2994913162.605,105901740.85
25.0,0,80.0,45,25.0,45,80.0,135,0,46255243.733,2994913162.605,393636889.948
25.0,0,80.0,45,44.721,45,25.0,-135,0,46255243.733,4019026276.942,18950222224.022
25.0,0,80.0,45,44.721,45,25.0,-45,1,46255243.733,4019026276.942,24178373472.895
25.0,0,80.0,45,44.721,45,25.0,45,1,46255243.733,4019026276.942,480797477.188
25.0,0,80.0,45,44.721,45,25.0,135,0,46255243.733,4019026276.942,105596543.109
25.0,0,80.0,45,44.721,45,44.721,-135,1,46255243.733,4019026276.942,29267920000.056
25.0,0,80.0,45,44.721,45,44.721,-45,1,46255243.733,4019026276.942,29350182732.974
25.0,0,80.0,45,44.721,45,44.721,45,1,46255243.733,4019026276.942,266352375.161
25.0,0,80.0,45,44.721,45,44.721,135,0,46255243.733,4019026276.942,264931820.677
25.0,0,80.0,45,44.721,45,80.0,-135,1,46255243.733,4019026276.942,53297226592.754
25.0,0,80.0,45,44.721,45,80.0,-45,1,46255243.733,4019026276.942,39851477093.119
25.0,0,80.0,45,44.721,45,80.0,45,1,46255243.733,4019026276.942,39567827.686
25.0,0,80.0,45,44.721,45,80.0,135,0,46255243.733,4019026276.942,729617166.855
25.0,0,80.0,45,80.0,45,25.0,-135,1,46255243.733,6226091000.222,92258448318.883
25.0,0,80.0,45,80.0,45,25.0,-45,0,46255243.733,6226091000.222,90140387244.185
25.0,0,80.0,45,80.0,45,25.0,45,1,46255243.733,6226091000.222,15359542.09
25.0,0,80.0,45,80.0,45,25.0,135,0,46255243.733,6226091000.222,253955339.832
25.0,0,80.0,45,80.0,45,44.721,-135,1,46255243.733,6226091000.222,117819919013.444
25.0,0,80.0,45,80.0,45,44.721,-45,1,46255243.733,6226091000.222,104092891441.16
25.0,0,80.0,45,80.0,45,44.721,45,1,46255243.733,6226091000.222,43482592.809
25.0,0,80.0,45,80.0,45,44.721,135,0,46255243.733,6226091000.222,358418253.118
25.0,0,80.0,45,80.0,45,80.0,-135,1,46255243.733,6226091000.222,171334464163.884
25.0,0,80.0,45,80.0,45,80.0,-45,1,46255243.733,6226091000.222,131556015664.059
25.0,0,80.0,45,80.0,45,80.0,45,1,46255243.733,6226091000.222,645225460.775
25.0,0,80.0,45,80.0,45,80.0,135,0,46255243.733,6226091000.222,590073473.111
25.0,0,80.0,45,25.0,135,25.0,-135,0,46255243.733,464980202.831,1316953632.577
25.0,0,80.0,45,25.0,135,25.0,-45,0,46255243.733,464980202.831,690591392.264
25.0,0,80.0,45,25.0,135,25.0,45,0,46255243.733,464980202.831,3991869.659
25.0,0,80.0,45,25.0,135,25.0,135,0,46255243.733,464980202.831,9076720667.534
25.0,0,80.0,45,25.0,135,44.721,-135,0,46255243.733,464980202.831,1679025515.681
25.0,0,80.0,45,25.0,135,44.721,-45,0,46255243.733,464980202.831,794002004.907
25.0,0,80.0,45,25.0,135,44.721,45,0,46255243.733,464980202.831,26669517.547
25.0,0,80.0,45,25.0,135,44.721,135,0,46255243.733,464980202.831,12670397467.043
25.0,0,80.0,45,25.0,135,80.0,-135,0,46255243.733,464980202.831,2436293889.063
25.0,0,80.0,45,25.0,135,80.0,-45,0,46255243.733,464980202.831,996984225.052
25.0,0,80.0,45,25.0,135,80.0,45,0,46255243.733,464980202.831,323162084.526
25.0,0,80.0,45,25.0,135,80.0,135,0,46255243.733,464980202.831,20590781417.805
25.0,0,80.0,45,44.721,135,25.0,-135,0,46255243.733,588156081.962,4021342080.656
25.0,0,80.0,45,44.721,135,25.0,-45,0,46255243.733,588156081.962,61827639.063
25.0,0,80.0,45,44.721,135,25.0,45,0,46255243.733,588156081.962,65082029.756
25.0,0,80.0,45,44.721,135,25.0,135,0,46255243.733,588156081.962,12236958438.021
25.0,0,80.0,45,44.721,135,44.721,-135,0,46255243.733,588156081.962,4888610938.551
25.0,0,80.0,45,44.721,135,44.721,-45,0,46255243.733,588156081.962,69671766.252
25.0,0,80.0,45,44.721,135,44.721,45,0,46255243.733,588156081.962,162449959.505
25.0,0,80.0,45,44.721,135,44.721,135,0,46255243.733,588156081.962,15706460884.905
25.0,0,80.0,45,44.721,135,80.0,-135,0,46255243.733,588156081.962,6651156859.266
25.0,0,80.0,45,44.721,135,80.0,-45,0,46255243.733,588156081.962,84872442.974
25.0,0,80.0,45,44.721,135,80.0,45,0,46255243.733,588156081.962,445822971.001
25.0,0,80.0,45,44.721,135,80.0,135,0,46255243.733,588156081.962,22991843518.57
25.0,0,80.0,45,80.0,135,25.0,-135,0,46255243.733,844568152.583,18560617062.445
25.0,0,80.0,45,80.0,135,25.0,-45,0,46255243.733,844568152.583,384797260.954
25.0,0,80.0,45,80.0,135,25.0,45,0,46255243.733,844568152.583,43571874.283
25.0,0,80.0,45,80.0,135,25.0,135,0,46255243.733,844568152.583,13514464047.8
25.0,0,80.0,45,80.0,135,44.721,-135,0,46255243.733,844568152.583,21449306652.436
25.0,0,80.0,45,80.0,135,44.721,-45,0,46255243.733,844568152.583,427006894.024
25.0,0,80.0,45,80.0,135,44.721,45,0,46255243.733,844568152.583,61494876.673
25.0,0,80.0,45,80.0,135,44.721,135,0,46255243.733,844568152.583,16051330433.423
25.0,0,80.0,45,80.0,135,80.0,-135,0,46255243.733,844568152.583,27137843963.665
25.0,0,80.0,45,80.0,135,80.0,-45,0,46255243.733,844568152.583,507994374.158
25.0,0,80.0,45,80.0,135,80.0,45,0,46255243.733,844568152.583,101240628.835
25.0,0,80.0,45,80.0,135,80.0,135,0,46255243.733,844568152.583,21133543230.377
25.0,0,25.0,135,25.0,-135,25.0,-135,0,4615225.25,135383257.024,910101.795
25.0,0,25.0,135,25.0,-135,25.0,-45,0,4615225.25,135383257.024,10482016.586
25.0,0,25.0,135,25.0,-135,25.0,45,0,4615225.25,135383257.024,295712732.649
25.0,0,25.0,135,25.0,-135,25.0,135,0,4615225.25,135383257.024,455270916.183
25.0,0,25.0,135,25.0,-135,44.721,-135,0,4615225.25,135383257.024,1349874.474
25.0,0,25.0,135,25.0,-135,44.721,-45,0,4615225.25,135383257.024,20388337.984
25.0,0,25.0,135,25.0,-135,44.721,45,0,4615225.25,135383257.024,389304349.675
25.0,0,25.0,135,25.0,-135,44.721,135,0,4615225.25,135383257.024,655084251.597
25.0,0,25.0,135,25.0,-135,80.0,-135,0,4615225.25,135383257.024,2352127.644
25.0,0,25.0,135,25.0,-135,80.0,-45,0,4615225.25,135383257.024,46255243.733
25.0,0,25.0,135,25.0,-135,80.0,45,0,4615225.25,135383257.024,588779165.6
25.0,0,25.0,135,25.0,-135,80.0,135,0,4615225.25,135383257.024,1102966612.177
25.0,0,25.0,135,44.721,-135,25.0,-135,0,4615225.25,195186881.554,2170480.012
25.0,0,25.0,135,44.721,-135,25.0,-45,0,4615225.25,195186881.554,187797001.303
25.0,0,25.0,135,44.721,-135,25.0,45,0,4615225.25,195186881.554,1658123127.71
25.0,0,25.0,135,44.721,-135,25.0,135,0,4615225.25,195186881.554,1781298638.408
25.0,0,25.0,135,44.721,-135,44.721,-135,0,4615225.25,195186881.554,2949315.074
25.0,0,25.0,135,44.721,-135,44.721,-45,0,4615225.25,195186881.554,280118787.566
25.0,0,25.0,135,44.721,-135,44.721,45,0,4615225.25,195186881.554,2056444546.522
25.0,0,25.0,135,44.721,-135,44.721,135,0,4615225.25,195186881.554,2326159707.882
25.0,0,25.0,135,44.721,-135,80.0,-135,0,4615225.25,195186881.554,4643524.959
25.0,0,25.0,135,44.721,-135,80.0,-45,0,4615225.25,195186881.554,491164093.213
25.0,0,25.0,135,44.721,-135,80.0,45,0,4615225.25,195186881.554,2875861077.711
25.0,0,25.0,135,44.721,-135,80.0,135,0,4615225.25,195186881.554,3481962151.064
25.0,0,25.0,135,80.0,-135,25.0,-135,0,4615225.25,329383172.37,369248036.225
25.0,0,25.0,135,80.0,-135,25.0,-45,0,4615225.25,329383172.37,3416480718.306
25.0,0,25.0,135,80.0,-135,25.0,45,0,4615225.25,329383172.37,13250163568.667
25.0,0,25.0,135,80.0,-135,25.0,135,0,4615225.25,329383172.37,10436133831.205
25.0,0,25.0,135,80.0,-135,44.721,-135,0,4615225.25,329383172.37,449112167.838
25.0,0,25.0,135,80.0,-135,44.721,-45,0,4615225.25,329383172.37,4313576160.228
25.0,0,25.0,135,80.0,-135,44.721,45,0,4615225.25,329383172.37,15475899141.73
25.0,0,25.0,135,80.0,-135,44.721,135,0,4615225.25,329383172.37,12502859750.665
25.0,0,25.0,135,80.0,-135,80.0,-135,0,4615225.25,329383172.37,611470482.769
25.0,0,25.0,135,80.0,-135,80.0,-45,0,4615225.25,329383172.37,6178983513.759
25.0,0,25.0,135,80.0,-135,80.0,45,0,4615225.25,329383172.37,19888368540.328
25.0,0,25.0,135,80.0,-135,80.0,135,0,4615225.25,329383172.37,16665479599.07
25.0,0,25.0,135,25.0,-45,25.0,-135,0,4615225.25,14966736.475,61093486.381
25.0,0,25.0,135,25.0,-45,25.0,-45,0,4615225.25,14966736.475,5824168.462
25.0,0,25.0,135,25.0,-45,25.0,45,0,4615225.25,14966736.475,162164816.24
25.0,0,25.0,135,25.0,-45,25.0,135,0,4615225.25,14966736.475,7496093.286
25.0,0,25.0,135,25.0,-45,44.721,-135,0,4615225.25,14966736.475,118831758.724
25.0,0,25.0,135,25.0,-45,44.721,-45,0,4615225.25,14966736.475,30766524.793
25.0,0,25.0,135,25.0,-45,44.721,45,0,4615225.25,14966736.475,233139059.871
25.0,0,25.0,135,25.0,-45,44.721,135,0,4615225.25,14966736.475,12874440.409
25.0,0,25.0,135,25.0,-45,80.0,-135,0,4615225.25,14966736.475,269595133.828
25.0,0,25.0,135,25.0,-45,80.0,-45,0,4615225.25,14966736.475,124370958.287
25.0,0,25.0,135,25.0,-45,80.0,45,0,4615225.25,14966736.475,392153538.289
25.0,0,25.0,135,25.0,-45,80.0,135,0,4615225.25,14966736.475,26102111.984
25.0,0,25.0,135,44.721,-45,25.0,-135,0,4615225.25,19804386.725,448374362.917
25.0,0,25.0,135,44.721,-45,25.0,-45,0,4615225.25,19804386.725,216737194.506
25.0,0,25.0,135,44.721,-45,25.0,45,0,4615225.25,19804386.725,1057766711.814
25.0,0,25.0,135,44.721,-45,25.0,135,0,4615225.25,19804386.725,106432302.525
25.0,0,25.0,135,44.721,-45,44.721,-135,0,4615225.25,19804386.725,669130613.588
25.0,0,25.0,135,44.721,-45,44.721,-45,0,4615225.25,19804386.725,402955404.815
25.0,0,25.0,135,44.721,-45,44.721,45,0,4615225.25,19804386.725,1380219501.551
25.0,0,25.0,135,44.721,-45,44.721,135,0,4615225.25,19804386.725,151241232.359
25.0,0,25.0,135,44.721,-45,80.0,-135,0,4615225.25,19804386.725,1173909812.641
25.0,0,25.0,135,44.721,-45,80.0,-45,0,4615225.25,19804386.725,878975879.738
25.0,0,25.0,135,44.721,-45,80.0,45,0,4615225.25,19804386.725,2063914245.551
25.0,0,25.0,135,44.721,-45,80.0,135,0,4615225.25,19804386.725,250987345.305
25.0,0,25.0,135,80.0,-45,25.0,-135,0,4615225.25,30145665.004,4253334722.132
25.0,0,25.0,135,80.0,-45,25.0,-45,0,4615225.25,30145665.004,4144639720.899
25.0,0,25.0,135,80.0,-45,25.0,45,0,4615225.25,30145665.004,9717215909.044
25.0,0,25.0,135,80.0,-45,25.0,135,0,4615225.25,30145665.004,1691621830.509
25.0,0,25.0,135,80.0,-45,44.721,-135,0,4615225.25,30145665.004,5372751212.354
25.0,0,25.0,135,80.0,-45,44.721,-45,0,4615225.25,30145665.004,5561689162.654
25.0,0,25.0,135,80.0,-45,44.721,45,0,4615225.25,30145665.004,11635667640.273
25.0,0,25.0,135,80.0,-45,44.721,135,0,4615225.25,30145665.004,2099049859.787
25.0,0,25.0,135,80.0,-45,80.0,-135,0,4615225.25,30145665.004,7701118338.973
25.0,0,25.0,135,80.0,-45,80.0,-45,0,4615225.25,30145665.004,8615502876.122
25.0,0,25.0,135,80.0,-45,80.0,45,0,4615225.25,30145665.004,15498435367.755
25.0,0,25.0,135,80.0,-45,80.0,135,0,4615225.25,30145665.004,2937456080.169
25.0,0,25.0,135,25.0,45,25.0,-135,0,4615225.25,5.1526319965139736e+16,100840527.037
25.0,0,25.0,135,25.0,45,25.0,-45,0,4615225.25,5.1526319965139736e+16,40770990.873
25.0,0,25.0,135,25.0,45,25.0,45,0,4615225.25,5.1526319965139736e+16,90200.596
25.0,0,25.0,135,25.0,45,25.0,135,0,4615225.25,5.1526319965139736e+16,3971922.555
25.0,0,25.0,135,25.0,45,44.721,-135,0,4615225.25,5.1526319965139736e+16,172310367.411
25.0,0,25.0,135,25.0,45,44.721,-45,0,4615225.25,5.1526319965139736e+16,58721078.586
25.0,0,25.0,135,25.0,45,44.721,45,0,4615225.25,5.1526319965139736e+16,425711.321
25.0,0,25.0,135,25.0,45,44.721,135,0,4615225.25,5.1526319965139736e+16,7739216.318
25.0,0,25.0,135,25.0,45,80.0,-135,0,4615225.25,5.1526319965139736e+16,347638216.356
25.0,0,25.0,135,25.0,45,80.0,-45,0,4615225.25,5.1526319965139736e+16,98977519.953
25.0,0,25.0,135,25.0,45,80.0,45,0,4615225.25,5.1526319965139736e+16,1644654.058
25.0,0,25.0,135,25.0,45,80.0,135,0,4615225.25,5.1526319965139736e+16,17584180.96
25.0,0,25.0,135,44.721,45,25.0,-135,0,4615225.25,2.880432009857766e+16,604408744.929
25.0,0,25.0,135,44.721,45,25.0,-45,0,4615225.25,2.880432009857766e+16,452425473.68
25.0,0,25.0,135,44.721,45,25.0,45,0,4615225.25,2.880432009857766e+16,21510061.468
25.0,0,25.0,135,44.721,45,25.0,135,0,4615225.25,2.880432009857766e+16,120296.644
25.0,0,25.0,135,44.721,45,44.721,-135,0,4615225.25,2.880432009857766e+16,857168071.32
25.0,0,25.0,135,44.721,45,44.721,-45,0,4615225.25,2.880432009857766e+16,590642652.031
25.0,0,25.0,135,44.721,45,44.721,45,0,4615225.25,2.880432009857766e+16,39925153.98
25.0,0,25.0,135,44.721,45,44.721,135,0,4615225.25,2.880432009857766e+16,179110.93
25.0,0,25.0,135,44.721,45,80.0,-135,0,4615225.25,2.880432009857766e+16,1419197739.839
25.0,0,25.0,135,44.721,45,80.0,-45,0,4615225.25,2.880432009857766e+16,883790464.523
25.0,0,25.0,135,44.721,45,80.0,45,0,4615225.25,2.880432009857766e+16,86961661.428
25.0,0,25.0,135,44.721,45,80.0,135,0,4615225.25,2.880432009857766e+16,313430.15
25.0,0,25.0,135,80.0,45,25.0,-135,0,4615225.25,1.6101974989106068e+16,5059324659.402
25.0,0,25.0,135,80.0,45,25.0,-45,0,4615225.25,1.6101974989106068e+16,5869040506.197
25.0,0,25.0,135,80.0,45,25.0,45,0,4615225.25,1.6101974989106068e+16,1135955962.119
25.0,0,25.0,135,80.0,45,25.0,135,0,4615225.25,1.6101974989106068e+16,77019666.306
25.0,0,25.0,135,80.0,45,44.721,-135,0,4615225.25,1.6101974989106068e+16,6274285555.041
25.0,0,25.0,135,80.0,45,44.721,-45,0,4615225.25,1.6101974989106068e+16,7028611569.776
25.0,0,25.0,135,80.0,45,44.721,45,0,4615225.25,1.6101974989106068e+16,1524619318.065
25.0,0,25.0,135,80.0,45,44.721,135,0,4615225.25,1.6101974989106068e+16,97646588.166
25.0,0,25.0,135,80.0,45,80.0,-135,0,4615225.25,1.6101974989106068e+16,8773572568.008
25.0,0,25.0,135,80.0,45,80.0,-45,0,4615225.25,1.6101974989106068e+16,9363562935.094
25.0,0,25.0,135,80.0,45,80.0,45,0,4615225.25,1.6101974989106068e+16,2362297460.512
25.0,0,25.0,135,80.0,45,80.0,135,0,4615225.25,1.6101974989106068e+16,140644029.72
25.0,0,25.0,135,25.0,135,25.0,-135,0,4615225.25,34669790.732,1289309.434
25.0,0,25.0,135,25.0,135,25.0,-45,0,4615225.25,34669790.732,496657.947
25.0,0,25.0,135,25.0,135,25.0,45,0,4615225.25,34669790.732,791862.663
25.0,0,25.0,135,25.0,135,25.0,135,0,4615225.25,34669790.732,12757164.343
25.0,0,25.0,135,25.0,135,44.721,-135,0,4615225.25,34669790.732,1804517.056
25.0,0,25.0,135,25.0,135,44.721,-45,0,4615225.25,34669790.732,665605.814
25.0,0,25.0,135,25.0,135,44.721,45,0,4615225.25,34669790.732,1542634.286
25.0,0,25.0,135,25.0,135,44.721,135,0,4615225.25,34669790.732,19553302.01
25.0,0,25.0,135,25.0,135,80.0,-135,0,4615225.25,34669790.732,2941716.263
25.0,0,25.0,135,25.0,135,80.0,-45,0,4615225.25,34669790.732,1029830.835
25.0,0,25.0,135,25.0,135,80.0,45,0,4615225.25,34669790.732,3504439.961
25.0,0,25.0,135,25.0,135,80.0,135,0,4615225.25,34669790.732,35317266.652
25.0,0,25.0,135,44.721,135,25.0,-135,0,4615225.25,52160178.027,2675857.2
25.0,0,25.0,135,44.721,135,25.0,-45,0,4615225.25,52160178.027,109726918.641
25.0,0,25.0,135,44.721,135,25.0,45,0,4615225.25,52160178.027,57452929.676
25.0,0,25.0,135,44.721,135,25.0,135,0,4615225.25,52160178.027,151741048.291
25.0,0,25.0,135,44.721,135,44.721,-135,0,4615225.25,52160178.027,3533272.621
25.0,0,25.0,135,44.721,135,44.721,-45,0,4615225.25,52160178.027,136390912.509
25.0,0,25.0,135,44.721,135,44.721,45,0,4615225.25,52160178.027,85757104.718
25.0,0,25.0,135,44.721,135,44.721,135,0,4615225.25,52160178.027,204482433.928
25.0,0,25.0,135,44.721,135,80.0,-135,0,4615225.25,52160178.027,5368164.143
25.0,0,25.0,135,44.721,135,80.0,-45,0,4615225.25,52160178.027,191317616.005
25.0,0,25.0,135,44.721,135,80.0,45,0,4615225.25,52160178.027,150484243.607
25.0,0,25.0,135,44.721,135,80.0,135,0,4615225.25,52160178.027,318418958.546
